created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 18:33:28 +0000 2023;1692968036964442402;"@gibrathn @eginahrd Banyak banget mintanya, tirunin dikit hoi Gibran!";0;1;0;0;in;1663163538729488386;1692957357456957770;kawasiou;https://twitter.com/kawasiou/status/1692968036964442402
Sat Aug 19 18:33:23 +0000 2023;1692968017091797374;"Keren Mas Wali @gibran_tweet hoby nya sama dengan saya nonton sepak bola👍";0;1;0;1;in;100997354;1692968017091797374;SitiRafikaH;https://twitter.com/SitiRafikaH/status/1692968017091797374
Sat Aug 19 18:28:52 +0000 2023;1692966879823012014;"@dydyaa2 @gibran_tweet Mimimal bikin tread kek, masak cm narasi divideo pejuang yg sebagian rumahnya rusak lalu ada mobil tronton jalan pake tulisan china?? Minimal alasan dirusak karena apa to tuan yth .. jgn playing victim mlu tp masalah ga jelas";0;1;0;1;in;1195262617624801281;1692912236829000126;obsesi_lemu;https://twitter.com/obsesi_lemu/status/1692966879823012014
Sat Aug 19 18:27:48 +0000 2023;1692966611257585969;"@HusinShihab @ganjarpranowo @gibran_tweet Ini yg saya takutkan,,, Negeri ini akan hancur Baik moral nya maupun SDA";0;0;0;0;in;1500712952403742720;1692815700010950780;RayapRadikal;https://twitter.com/RayapRadikal/status/1692966611257585969
Sat Aug 19 18:22:18 +0000 2023;1692965226487144638;"@kawasiou @gibrathn Gibran ke Warmindo bukan makan, tapi cari su gar da ddy.";0;1;0;0;in;765672009250418688;1692957357456957770;eginahrd;https://twitter.com/eginahrd/status/1692965226487144638
Sat Aug 19 18:17:05 +0000 2023;1692963914215305588;"@KhoiruLtzy @PartaiSocmed @jokowi @gibran_tweet Sok keras, tanpa literasi wkwkkk ANEH";0;0;0;0;in;1195262617624801281;1692883264061784134;obsesi_lemu;https://twitter.com/obsesi_lemu/status/1692963914215305588
Sat Aug 19 18:17:04 +0000 2023;1692963911392473097;"@HusinShihab @ganjarpranowo @gibran_tweet Dungu diborong, dikit pintar lah jadi orang";0;0;0;0;in;1608789751615885312;1692815700010950780;Rojikin14775945;https://twitter.com/Rojikin14775945/status/1692963911392473097
Sat Aug 19 18:16:19 +0000 2023;1692963720144838729;"@Jelli_cent @gibran_tweet @gus_dibyo GANJAR SIJI.GANJAR KABEH.";0;0;1;1;in;190278550;1692837277662417223;free_witty;https://twitter.com/free_witty/status/1692963720144838729
Sat Aug 19 18:14:29 +0000 2023;1692963260830789901;"@HusinShihab @ganjarpranowo @gibran_tweet Mending duet ma lu aja ncin,  sehobi ini kan ya...😂😂";0;0;0;0;in;1263476647770173446;1692815700010950780;Jae93450484;https://twitter.com/Jae93450484/status/1692963260830789901
Sat Aug 19 18:12:41 +0000 2023;1692962807221043451;"@gibran_tweet Undangan anak'e presiden ketlisut ?masi undangane foto kopian nek alasan ketlisut iki gak masuk akal";0;0;0;1;in;718585777;1692852131756495231;Sammie1908;https://twitter.com/Sammie1908/status/1692962807221043451
Sat Aug 19 18:12:23 +0000 2023;1692962729303343250;"@Aryprasetyo85 @gibran_tweet @ganjarpranowo @03__nakula @Anak__Ogi @al_lasan @NgkongRoses @ch_chotimah2 @Miduk17 @Widyarenee @kangwaqfi2 @serakyut Ora ngaruh Indonesia ora mung Jateng tok";0;0;0;0;in;225759595;1692778469242126425;Grosir__sepatu;https://twitter.com/Grosir__sepatu/status/1692962729303343250
Sat Aug 19 18:11:56 +0000 2023;1692962619156840597;"@GunRomli udah jadi petugas partai nih sekarang? @gibran_tweet @PDI_Perjuangan https://t.co/xMaER03uTs";0;0;0;0;in;890423076;1692962619156840597;rifaigugun;https://twitter.com/rifaigugun/status/1692962619156840597
Sat Aug 19 18:08:56 +0000 2023;1692961861514514789;"@jordan91905267 Siap otw nih";0;0;0;0;in;1500853230871273473;1692885487936262595;alfarizy_gibran;https://twitter.com/alfarizy_gibran/status/1692961861514514789
Sat Aug 19 18:07:58 +0000 2023;1692961619654201789;"@ulinyusron @gibran_tweet RI bukan lagi milik Bangsa Indonesia.. RI ini skrg jd milik Golongan !! Masih aktif jabat walikota sdh cawe2 kampanye.. Masih aktif menjabat Gubernur malah banyak kegiatan capres Masih aktif jabat presiden cawe-cawe dukung capres.. Ingat saat sblm/ssdh kuasa ? Politik dendam !!";0;0;0;0;in;1202817363587977216;1692811349028651231;shmustofayahoo1;https://twitter.com/shmustofayahoo1/status/1692961619654201789
Sat Aug 19 18:06:46 +0000 2023;1692961315671933069;"@msaid_didu @jokowi ini saat ngelempar bingkisan dr mobil apa itu termasuk budi pekerti? Ngajarin tp bkn coth berlawanan. Bran bapak lo aneh2 saja nih. @gibran_tweet";0;0;0;0;in;1249973860675358720;1692793513656910303;DataPrint9;https://twitter.com/DataPrint9/status/1692961315671933069
Sat Aug 19 18:06:35 +0000 2023;1692961273108168971;"@Aryprasetyo85 @Urrangawak @seruanhl @Riska_ibusaLsa @PuputSutrisno81 @NgkongRoses @GunRomli @gibran_tweet @FirzaHusainID @Dodinugr @Budi_12345678 Jejak digital tak pernah ramah pd pelaku sejarah nya...😉🫰";0;0;0;1;in;1671470597367545858;1692914941089714487;GOYsMOM17;https://twitter.com/GOYsMOM17/status/1692961273108168971
Sat Aug 19 18:05:10 +0000 2023;1692960914973335743;"@gibran_tweet Pak Wali. Yo kita gelorakan semangat membaca. #YoKitaMembaca  #MembacaItuMembahagiakan   https://t.co/CQ2HjK0s3N";0;0;0;0;in;317159109;1692960914973335743;RusminToboali;https://twitter.com/RusminToboali/status/1692960914973335743
Sat Aug 19 18:03:49 +0000 2023;1692960574957650030;"Ade Armando: Gibran Lebih Suka Disebut Petugas Parkir Dibanding Petugas Partai https://t.co/At9zyALZWe https://t.co/Wo9ReuFI31";0;0;0;0;in;1592886017446793218;1692960574957650030;polhukamid_;https://twitter.com/polhukamid_/status/1692960574957650030
Sat Aug 19 18:02:50 +0000 2023;1692960328563486976;"@tempodotco Ah bapaknya @gibran_tweet bisa saja.. macam betul yak.";0;0;0;0;in;1249973860675358720;1692869412175651323;DataPrint9;https://twitter.com/DataPrint9/status/1692960328563486976
Sat Aug 19 18:01:54 +0000 2023;1692960093661217205;"Ade Armando: Gibran Lebih Suka Disebut Petugas Parkir Dibanding Petugas Partai https://t.co/hNPgntzrhM";0;0;0;0;in;1662344532627976192;1692960093661217205;geloradotnews;https://twitter.com/geloradotnews/status/1692960093661217205
Sat Aug 19 18:00:56 +0000 2023;1692959850983309614;"Bambang Pacul Klarifikasi Soal Gibran Tak Diundang Pertemuan PDIP https://t.co/wN4Jhq2pX4";1;7;5;10;in;17128975;1692959850983309614;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1692959850983309614
Sat Aug 19 18:00:20 +0000 2023;1692959697266225398;"@Dhedy_Pro @HusinShihab @ganjarpranowo @gibran_tweet bupati skh wae kerep dirasani wargane terosss";0;1;0;0;in;115876491;1692815700010950780;NoWBrian;https://twitter.com/NoWBrian/status/1692959697266225398
Sat Aug 19 18:00:14 +0000 2023;1692959671659999540;"@ekowboy2 @gibran_tweet Kita lagi lihat effect sholat asghil lagi bekerja..  Zolimers akhir² saling serang..";0;2;0;0;in;1113781562493923328;1692852131756495231;you_are_see;https://twitter.com/you_are_see/status/1692959671659999540
Sat Aug 19 17:58:17 +0000 2023;1692959182348222968;"@HusinShihab @BismarGul4741 @ganjarpranowo @gibran_tweet Setuju cin,, buah jatuh gak jauh dari pohon nya https://t.co/kmeV1wbSRQ";0;0;0;0;in;1140667641943613440;1692815700010950780;feyy388;https://twitter.com/feyy388/status/1692959182348222968
Sat Aug 19 17:57:54 +0000 2023;1692959088119091249;"@gibran_tweet undanganmu ning ngisore Pacul mas...";0;0;0;0;in;260130035;1692779347839783164;GajahBijaksana;https://twitter.com/GajahBijaksana/status/1692959088119091249
Sat Aug 19 17:57:49 +0000 2023;1692959064119202237;"@kukuh_budiarto @gibran_tweet Lah kan sudah bener bagi sembako buat warga yg kurang mampu.  Masalah pilihan politik itu urusan pribadi masing2. Cocok dicoblos ga cocok ya ga dicoblos. Itu sudah resiko politik. Mbah2 panjat pinang sudah tau itu.";0;0;0;0;in;2899870512;1692914457037729947;han_theant;https://twitter.com/han_theant/status/1692959064119202237
Sat Aug 19 17:56:24 +0000 2023;1692958707397849314;"Coba itu....Walikota loh.....  Diutus Putra Megawati, Gibran Pasang Stiker Gambar Ganjar dan Jokowi Door to Door di Solo   https://t.co/begKUeoXTU lewat @tribunnews";1;11;18;27;in;1038483432391634944;1692958707397849314;RomitsuT;https://twitter.com/RomitsuT/status/1692958707397849314
Sat Aug 19 17:53:10 +0000 2023;1692957894843719704;"@papa_loren @bawaslu_RI Sepertinya perintahnya dari istana.  Begitu jg si gibran.. Inilah demokrasi di kangkangan bajingan tolol.  Lawaaaaan..!!!";0;0;0;1;in;1509668243975585794;1692891766679335199;NAsBtati;https://twitter.com/NAsBtati/status/1692957894843719704
