created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Jul 21 17:30:15 +0000 2023;1682442879661404160;"@gibran_tweet Jelas-jelas lagi pandemi aja Solo tetep Pilkada. Yakali konser batal gara-gara pemilu. Ada-ada aja mas nya.";0;1;3;39;in;285891093;1682269998545502208;fadjarkim_;https://twitter.com/fadjarkim_/status/1682442879661404160
Fri Jul 21 17:29:58 +0000 2023;1682442808941223936;"@sonnydonk @JogjaUpdate Walikota solo mas maksud e ?? @gibran_tweet";0;0;0;1;in;1136642775724593158;1682343420529098753;RendiePutra1;https://twitter.com/RendiePutra1/status/1682442808941223936
Fri Jul 21 17:29:25 +0000 2023;1682442668146847744;"@gibran_tweet Cap Kapak/Geliga";0;0;0;0;in;50481416;1682437966764064771;DjatiRamajatayu;https://twitter.com/DjatiRamajatayu/status/1682442668146847744
Fri Jul 21 17:29:13 +0000 2023;1682442621606825985;"@Bien772 @RoastHimJim @gibran_tweet yayane ndut";0;0;0;0;in;1395313163126513664;1682274725408681984;ranggamandibola;https://twitter.com/ranggamandibola/status/1682442621606825985
Fri Jul 21 17:28:24 +0000 2023;1682442414043320320;"@Metro_TV @gibran_tweet @prabowo Ni Barang Pokok sdh mahal Semua lho... Tolong jng tambah Kesengsaraan Kami!!!!";0;0;0;0;in;1614356012676546560;1681945390025945088;sari_sumartini;https://twitter.com/sari_sumartini/status/1682442414043320320
Fri Jul 21 17:27:31 +0000 2023;1682442190025543680;"@gibran_tweet Aku sampe ngecek kalender";0;0;0;0;in;867768590342037504;1682413170722471936;GoodGuyDaveee;https://twitter.com/GoodGuyDaveee/status/1682442190025543680
Fri Jul 21 17:25:21 +0000 2023;1682441645294510081;"@ganjarpranowo @gibran_tweet Maap gak tertarik pak 🙏🏻";0;0;0;0;in;1605950944688353281;1681954304348020738;namapendek_fhii;https://twitter.com/namapendek_fhii/status/1682441645294510081
Fri Jul 21 17:25:11 +0000 2023;1682441604978864128;"@gibran_tweet Mas, ijin ke Istri buat konko sama temen gimana caranya Mas?";0;0;0;0;in;1423081560329187331;1682413170722471936;JarakdanWaktu92;https://twitter.com/JarakdanWaktu92/status/1682441604978864128
Fri Jul 21 17:24:34 +0000 2023;1682441450712338433;"@gibran_tweet Minyaaak tawoon lha koq malah dadi parfum Mas..  😂😂😂";0;0;0;9;in;58984641;1682437966764064771;GentryAmalo;https://twitter.com/GentryAmalo/status/1682441450712338433
Fri Jul 21 17:23:50 +0000 2023;1682441266754363392;"@gibran_tweet @Nusa1945 Lambe rusak @xxleorin ga ush ditanggapi. Mksudnya apa menghindari yg tak di ingikan? Positip ajalah.";0;0;0;1;in;1457011791116967941;1682269998545502208;ArdiKuncoro_;https://twitter.com/ArdiKuncoro_/status/1682441266754363392
Fri Jul 21 17:22:13 +0000 2023;1682440857813946371;"@ganjarpranowo @gibran_tweet gaaa setuju sii pak walaupun anak anak indonesia pada banyak suka kpop tp apa ga cari artis lokal aja yg banyak disukai sm anak anak indonesia ?";0;0;0;1;in;1533405648784072709;1681954304348020738;biscoffazz;https://twitter.com/biscoffazz/status/1682440857813946371
Fri Jul 21 17:21:34 +0000 2023;1682440694403858432;"@gibran_tweet Mas Wali bercandanya keterlaluan 😀";0;0;0;4;in;830335583914385408;1682437966764064771;bokulos_;https://twitter.com/bokulos_/status/1682440694403858432
Fri Jul 21 17:20:10 +0000 2023;1682440342329786368;"@themyth888 @xxleorin @gibran_tweet Cah ngendi kui";0;0;0;0;in;1457011791116967941;1682262157453557760;ArdiKuncoro_;https://twitter.com/ArdiKuncoro_/status/1682440342329786368
Fri Jul 21 17:19:25 +0000 2023;1682440155460964352;"@xxleorin @gibran_tweet Maksudnya menghindari apa, positip ajalah, jgn dikait kaitkn dgn Politik maseh. Hrs dipilah pilah ojo digebyah uyah, ngrti po ora.";0;0;0;4;in;1457011791116967941;1682262157453557760;ArdiKuncoro_;https://twitter.com/ArdiKuncoro_/status/1682440155460964352
Fri Jul 21 17:19:17 +0000 2023;1682440120274923521;"@1728hbd @tang__kira @ganjarpranowo @gibran_tweet lokal ae gak usah aneh aneh";0;1;0;1;in;1197334744796520449;1681954304348020738;sexualismez;https://twitter.com/sexualismez/status/1682440120274923521
Fri Jul 21 17:18:56 +0000 2023;1682440033800962048;"@gibran_tweet Ngga mungkin dia orang yg kalah tender kan??🤦‍♀️";0;0;0;0;in;1191387008012189699;1682269998545502208;Thomass90392754;https://twitter.com/Thomass90392754/status/1682440033800962048
Fri Jul 21 17:18:45 +0000 2023;1682439986124308480;"@cakimiNOW @gibran_tweet Sukses gus muhaimin dan pkb";0;0;0;0;in;1666072625272201226;1682235577234759680;Ayutpp0202;https://twitter.com/Ayutpp0202/status/1682439986124308480
Fri Jul 21 17:18:38 +0000 2023;1682439954406998016;"@ganjarpranowo @gibran_tweet King Nasar aja udah paling bener. Digotong2 sambil kayang pun tetep stabil Beliau nyanyinya";0;0;0;0;in;2851891376;1681954304348020738;bwaakekok;https://twitter.com/bwaakekok/status/1682439954406998016
Fri Jul 21 17:18:18 +0000 2023;1682439873897312256;"@gibran_tweet Mas Gibran mau tanya pak Jokowi kalo malam tidur ga si mas?.. soalnya saya jarang liat pak Jokowi kalo malam";0;1;0;12;in;1680981761755602944;1682437966764064771;ArsyaJunia85271;https://twitter.com/ArsyaJunia85271/status/1682439873897312256
Fri Jul 21 17:16:59 +0000 2023;1682439542656344064;"@agungDeka7 @ganjarpranowo @gibran_tweet ngerii koe bang saiki";0;0;0;0;in;1037650547052953600;1681954304348020738;kecingheho22;https://twitter.com/kecingheho22/status/1682439542656344064
Fri Jul 21 17:16:38 +0000 2023;1682439453347024896;"@cakimiNOW @gibran_tweet Semoga NU dan PKB makin diteguhkan memperjuangkan kepentingan rakyat Indonesia. 🙏";0;0;0;0;in;1599718035572420608;1682235577234759680;amrullahcan;https://twitter.com/amrullahcan/status/1682439453347024896
Fri Jul 21 17:16:32 +0000 2023;1682439429808615424;"@RoastHimJim @Bagussuh @ganjarpranowo @gibran_tweet Bangke😭😭😭";0;0;0;0;in;1606854508889661440;1681954304348020738;gobaekhome69;https://twitter.com/gobaekhome69/status/1682439429808615424
Fri Jul 21 17:16:30 +0000 2023;1682439417838043137;"@gibran_tweet Nang Solo ene "LU"?!!";0;0;0;0;in;4331227513;1682269998545502208;GardaGun;https://twitter.com/GardaGun/status/1682439417838043137
Fri Jul 21 17:15:38 +0000 2023;1682439202447986688;"@toriyah21 @ganjarpranowo @gibran_tweet Si mba nya bukan exol dahal";0;0;0;0;in;1606854508889661440;1681954304348020738;gobaekhome69;https://twitter.com/gobaekhome69/status/1682439202447986688
Fri Jul 21 17:15:05 +0000 2023;1682439063339687936;"@gibran_tweet Undang cherrybelle aja mas atu engga smash kenapa hatiku cenat cenut tiap ada kamu";0;0;0;0;in;1291374086497566720;1682269998545502208;fluffymoonj;https://twitter.com/fluffymoonj/status/1682439063339687936
Fri Jul 21 17:15:00 +0000 2023;1682439040799219714;"Wali Kota Solo Gibran Rakabuming Raka mengizinkan Stadion Manahan Solo dipakai untuk acara peringatan hari lahir (harlah) Partai Kebangkitan Bangsa (PKB).  #GibranRakbuming   https://t.co/neT1nEZCQG";0;0;0;0;in;902837643024539651;1682439040799219714;medcom_id;https://twitter.com/medcom_id/status/1682439040799219714
Fri Jul 21 17:13:33 +0000 2023;1682438676876525568;"@gibran_tweet Ya Allah bapak e ethes iki 😭🤌🏻";0;0;0;1;in;531321912;1682437966764064771;ichazura;https://twitter.com/ichazura/status/1682438676876525568
Fri Jul 21 17:13:27 +0000 2023;1682438653283545088;"@gibran_tweet tawon ndas";0;1;0;0;in;476537083;1682437966764064771;dunolaole;https://twitter.com/dunolaole/status/1682438653283545088
Fri Jul 21 17:13:22 +0000 2023;1682438632454623232;"@cakimiNOW @gibran_tweet Luar biasa Gus Muhaimin";0;0;0;0;in;1485250964445855747;1682235577234759680;Ali081294;https://twitter.com/Ali081294/status/1682438632454623232
Fri Jul 21 17:13:04 +0000 2023;1682438556177014784;"@gibran_tweet Lho mas kulo mboten di ajak 😄";0;0;0;0;in;1622548148345520129;1682413170722471936;SatrioBudiWica1;https://twitter.com/SatrioBudiWica1/status/1682438556177014784
Fri Jul 21 17:12:52 +0000 2023;1682438506994630656;"@ganjarpranowo @gibran_tweet Tetap berada dijalan yang benar wahai para kpopers jangan mau di iming imingi ingattt bentar lagi musim politik";0;0;0;0;in;1291374086497566720;1681954304348020738;fluffymoonj;https://twitter.com/fluffymoonj/status/1682438506994630656
Fri Jul 21 17:12:16 +0000 2023;1682438352681967617;"@gibran_tweet Wkwkwkw kok gag sekalian minyak nyong nyong mas wali";0;0;0;2;in;1337235119468265477;1682437966764064771;NurulHi07995181;https://twitter.com/NurulHi07995181/status/1682438352681967617
Fri Jul 21 17:11:21 +0000 2023;1682438124658630656;"@iwan_nurdin @ListyoSigitP hanya mas @gibran_tweet yg bisa mengatasi ini";0;0;0;0;in;59735838;1682054481280925696;simplemamin;https://twitter.com/simplemamin/status/1682438124658630656
Fri Jul 21 17:11:14 +0000 2023;1682438095701151744;"@ganjarpranowo @gibran_tweet Undang KPop lokal kaya @starbeofficial dan GALAXY  aja paakkkk,,,,idol lokal tapi udah go internasional... Tidak diragukan lagi pokonya mah idol lokal kita pak.. kerennnnn polll🔥 https://t.co/z9IqYxBj6q";0;0;0;1;in;746277417971388416;1681954304348020738;Tetismt_;https://twitter.com/Tetismt_/status/1682438095701151744
Fri Jul 21 17:10:47 +0000 2023;1682437982740168704;"@ganjarpranowo @gibran_tweet apakah capres ganjar ingin mengambil hati kpopers?";0;0;0;1;in;1187025507667177472;1681954304348020738;ndrawanbutar;https://twitter.com/ndrawanbutar/status/1682437982740168704
Fri Jul 21 17:10:44 +0000 2023;1682437966764064771;"Minyak tawon";27;225;89;1572;in;1356478042797797377;1682437966764064771;gibran_tweet;https://twitter.com/gibran_tweet/status/1682437966764064771
Fri Jul 21 17:10:34 +0000 2023;1682437926364528640;"@Metro_TV @gibran_tweet Ada ada saja, gak punya kader ?";0;0;0;0;in;387010749;1682303260730982403;Robertteguh168;https://twitter.com/Robertteguh168/status/1682437926364528640
Fri Jul 21 17:10:30 +0000 2023;1682437911453761537;"@cakimiNOW @gibran_tweet Semoga Sukses PKB dan Gus Muhaimin";0;0;0;0;in;149099410;1682235577234759680;laziale_aceh;https://twitter.com/laziale_aceh/status/1682437911453761537
Fri Jul 21 17:10:19 +0000 2023;1682437864519503873;"@gibran_tweet Sesok";0;0;0;0;in;1110388034;1682413170722471936;ardhanunu;https://twitter.com/ardhanunu/status/1682437864519503873
Fri Jul 21 17:06:48 +0000 2023;1682436979378774023;"@gibran_tweet Tayang kapan mas?";0;0;0;0;tl;3062188777;1682413170722471936;chris_azura;https://twitter.com/chris_azura/status/1682436979378774023
