created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 31 21:01:57 +0000 2024;1752799402933326243;"@nurrakyatbiasa @yusuf_dumdum @mohmahfudmd Pak @prabowo  ga perlu  mundur..  sebagai negarawan sejati lebih mementing kepentingan negara....   jgn kayak dia..  maju kena munduk kena..  wkwkwk..";0;0;0;0;in;2487391488;1752599100678369423;NalarNatural;https://twitter.com/NalarNatural/status/1752799402933326243
Wed Jan 31 21:00:39 +0000 2024;1752799075790102862;"@iam_zelt Kalo di sini mah pada iuran... Gak ada dana buat kampanye... 03 kasihan.. Apalagi menko nya dah mundur.. Ngapain pula ikut ide mereka.. Yg rugi kamu sendiri prof... Kasihan";0;0;0;0;in;1644791301446172672;1752688954456113410;madfajar491824;https://twitter.com/madfajar491824/status/1752799075790102862
Wed Jan 31 21:00:00 +0000 2024;1752798909934776425;"Mahfud MD Mundur sebagai Menkopolhukam  Saksikan Kabar Pagi bersama Hijul Akbar &amp  Andi Kumala pukul 04.30 WIB hanya di tvOne &amp  live streaming di https://t.co/7Gr3a5LusQ  #KabarPagitvOne #CariBeritaditvOne #PromoFTA https://t.co/fwJ3tOgBVa";1;0;2;4;in;55507370;1752798909934776425;tvOneNews;https://twitter.com/tvOneNews/status/1752798909934776425
Wed Jan 31 20:59:04 +0000 2024;1752798677683646474;"@yusuf_dumdum @mohmahfudmd Pak @prabowo  sebagai negarawan sejati wkwkwk ga perlu mundur ....   jgn kayak dia.. maju kena... munduk kena..  wkwkwk";0;0;0;0;in;2487391488;1752599100678369423;NalarNatural;https://twitter.com/NalarNatural/status/1752798677683646474
Wed Jan 31 20:58:20 +0000 2024;1752798490843914716;"Ngapain jg mentri yg lain mundur 😁 kan tdk nyapres 😇 mereka solid.  Mpud abis dirujak rame2 sama netizen baru mundur 😂😂. Udah terlambat lah...cuapee dehhh.   https://t.co/ZoaYZ7yf7j";0;0;0;0;in;827206066266046464;1752798490843914716;antika56893672;https://twitter.com/antika56893672/status/1752798490843914716
Wed Jan 31 20:57:38 +0000 2024;1752798315450958006;"Tiap hari bernarasi NEGATIF spt orang gila! Takut kalah ya? Mundur wir! Urusi CAPRESmu, makin nyungsep gara2 buzzer goblok sepertimu! https://t.co/7cC149RnY3";0;3;7;19;in;1467352337358331904;1752798315450958006;ignasbowo;https://twitter.com/ignasbowo/status/1752798315450958006
Wed Jan 31 20:57:24 +0000 2024;1752798255224902080;"@LautPaku @EricRicaldo Mahfud Mundur itu pakai Etika, Jadi Menteri di Istana, mau mundur juga ke Istana nemui Presiden. Pak Mahfud baru dapat jadwal ketemu Presiden hari Kamis, karena Jokowi sibuk keliling di Jateng.  Malah Presiden sibuk bagi2 Bansos di Jateng, kan ada Mensos Bu Risma bisa disuruh.";1;2;0;1;in;1548369686676783104;1752434168112538109;AsliLanang2;https://twitter.com/AsliLanang2/status/1752798255224902080
Wed Jan 31 20:57:20 +0000 2024;1752798238900695428;"@idextratime @bliblidotcom Sterling malas mundur wqw";0;0;0;0;in;931939356;1752797586908749998;sandaljepitwudu;https://twitter.com/sandaljepitwudu/status/1752798238900695428
Wed Jan 31 20:56:52 +0000 2024;1752798123947381173;"@ganjarpranowo @beingluvyouall @mohmahfudmd Supaya kalo debat gak blunder lagi 🤣🤣🤣🤣 makanya mundur, ehhh tapi nunggu gajian dulu 😂😂😂";0;0;0;0;in;1534467731739021313;1752613788002721961;wayangk67318627;https://twitter.com/wayangk67318627/status/1752798123947381173
Wed Jan 31 20:55:15 +0000 2024;1752797715216597129;"@TeddGus @ganjarpranowo @mohmahfudmd Majikan @TeddGus , @prabowo  &amp  @gibran_tweet  gak berani mundur dari jabatanya, wong yg diinginkan kekuasaan dan berkuasa saja!!! Payah nih Majikannya Teddy";0;0;0;0;in;26467093;1752694417667031049;ivankastara;https://twitter.com/ivankastara/status/1752797715216597129
Wed Jan 31 20:53:06 +0000 2024;1752797174981853309;"@cnbcindonesia Alhamdulillah akhirnyaa prof mahfud mundur😍😍 smngt trss pakk mahfud";0;0;0;0;in;1719262063208591360;1752593135132389634;margareta21_;https://twitter.com/margareta21_/status/1752797174981853309
Wed Jan 31 20:50:50 +0000 2024;1752796603117973986;"@islah_bahrawi @jokowi Tiap hari ngomel2 spt orang gila! Takut kalah ya? Mundur wir! Urusi CAPRESmu, makin nyungsep gara2 buzzer2 goblok! https://t.co/liL7g33PGR";0;0;0;0;in;1467352337358331904;1752529854443221122;ignasbowo;https://twitter.com/ignasbowo/status/1752796603117973986
Wed Jan 31 20:49:40 +0000 2024;1752796309999043033;"@MemeSejutaUmat Mundur wir, saingannya bukan orang lain tp keluarganya sendiri.";0;0;0;0;in;4859675355;1752459963707072772;Syarifahhnh;https://twitter.com/Syarifahhnh/status/1752796309999043033
Wed Jan 31 20:49:28 +0000 2024;1752796261420597618;"nggak, mending mundur aja";0;0;0;0;in;2318809818;1752796261420597618;ccatimee;https://twitter.com/ccatimee/status/1752796261420597618
